SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,13.465561627609393,13.465561627609393,0.026770850415920977,-0.251125461343904,0.37471274722994996,461.5560000000001,432.3240000000002,461.227868988,176,0,0.32621480191560825,-0.30553107841656263,0.32621480191560825,0.30553107841656263,0.8529411764705882,1.4411764705882353,2.0588235294117645,19.14352232189236,9.870419051845408,2.2354284942038274,-2.324956813517666,2.305426542873173,-2.370856572548582,5.746173220610975,0.18325194278229445,3.193385996537536,1.205663438040192,1240.4878972041279,23.492988584816832,19.091255664442834,19.091255664442834,16.580520035918415,12.00836422140147,12.00836422140147,9.188035303506938,9.188035303506938,7.058127141595483,7.058127141595483,5.2728781165284175,5.2728781165284175,-3.2499999999999987,86144371.88918902,22.537692148439522,9.935197343501427,4.823310548603641,197.39711040405618,9.883888251797686,11.63444168209179,0.0,0.0,0.0,5.689743398203474,4.567099647791355,13.575367279421462,0.0,0.0,36.39820241076966,79.75314829178028,25.049259687134505,11.033401435232523,8.78083009534964,11.033401435232523,0.0,14.450987899589041,0.0,37.64303336701339,19.634269217737724,106.04203006930042,0.0,0.0,5.689743398203474,8.78083009534964,0.0,0.0,34.08525711732677,0.0,11.63444168209179,48.76993635040738,77.59094200561115,0.0,11.033401435232523,0.0,41.03,0.0,13.575367279421462,0.0,29.283931955604615,0.0,67.47786012806827,24.26546827384644,0.0,53.098036195484234,9.883888251797686,0.0,28.853516498831887,0.0,17.953105727444918,0.0,3.9369330720822293,-0.4017541986747395,21.343139401232953,3.7762240336523343,2.872168798763766,0.0,0.32142857142857145,34,1,4,0,1,1,3,1,4,3,1,6,7,0,1,1,5,5.8570000000000055,131.1467,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(NCCc1csc(-c2ccc(F)cc2)n1)C1(c2ccccc2)CCCC1,13.074453156971963,13.074453156971963,0.12980337196607095,-0.38630288962824455,0.6304559943785083,394.5150000000002,371.3310000000002,394.151512576,144,0,0.23016640988114978,-0.3549374726776648,0.3549374726776648,0.23016640988114978,1.0714285714285714,1.7857142857142858,2.5,32.13348148215055,9.77737375741794,2.417467678903276,-2.279143042443565,2.4081700462868323,-2.428752881195088,7.127434911688084,-0.12615521884376116,3.398169719348594,1.3822135938223705,930.7508816019866,19.39913045768216,15.657818028452459,16.474314609380183,13.671470407655114,9.715085887400733,10.594738698655627,7.312028528309827,8.170131380167847,5.527742977909363,6.467919768962479,4.002722260350487,4.863070676740518,-2.53,4716136.252319069,18.815767992707087,8.22988449042261,3.8512605647418487,168.1962282312047,5.316788604006331,10.82484453789866,0.0,5.907179729351506,0.0,0.0,4.794537184071822,9.374393568622029,0.0,11.336785877934737,43.173478588160066,42.67056301139546,23.909092291001496,11.10891846424524,9.184952231746642,17.243965607286242,0.0,10.30076712495354,0.0,37.51909858402683,6.544756405912575,77.05196671421177,0.0,10.571075188549761,5.316788604006331,4.39041504767482,0.0,11.336785877934737,17.43591465621129,16.63034927639461,5.817220841045895,36.9406659782495,59.9773663866204,0.0,10.571075188549761,0.0,41.99,0.0,9.184952231746642,0.0,17.13939103979418,12.965578028838586,47.511741166799254,12.13273413692322,23.469520014857956,23.579163975850744,22.43350126187676,0.0,13.074453156971963,1.5424974597595897,17.67690469779565,6.025358577117461,2.597710229479988,-0.1178818351935329,16.518717268948542,4.696121329264124,0.5694524491895523,0.0,0.30434782608695654,28,1,3,1,0,1,2,1,3,3,1,5,6,1,0,1,4,5.119900000000004,110.80970000000002,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
O=C1Nc2ccccc2CN1CCCC1CCN(Cc2ccc(Cl)cc2)CC1,12.276647669290757,12.276647669290757,0.03841093145198782,0.03841093145198782,0.7097408840036469,397.95000000000005,369.7260000000001,397.192090196,148,0,0.321653981159264,-0.32012836037802894,0.321653981159264,0.32012836037802894,1.0357142857142858,1.7857142857142858,2.5714285714285716,35.4956917599928,9.915508457272315,2.2296193212359254,-2.328933248913745,2.256814927232789,-2.3911541867030266,6.300860944709935,0.16559271302996584,2.712363650029686,1.1771458244251076,799.7496643908889,19.34672421487486,16.24075340785857,16.996682353877024,13.669836433395455,10.278421136384395,10.656385609393622,7.997073114767892,8.433508895239877,5.974376941435076,6.226353256774561,4.284482975546513,4.410471133216255,-2.0399999999999996,3291464.138765624,19.283982784408295,8.973611208806405,4.863755585074267,172.02551612780545,10.216698334856808,0.0,0.0,0.0,0.0,6.031114512338072,4.899909730850478,4.794537184071822,0.0,0.0,41.932775232540564,74.0167095384694,30.344288806162616,0.0,4.794537184071822,23.31944067725415,0.0,9.799819461700956,5.917906046161393,38.77279930352918,24.951057821744058,64.6804728448282,0.0,0.0,5.316788604006331,10.481923458755384,0.0,11.600939890232516,35.46520319177675,13.08951281182515,5.917906046161393,36.81018947509803,48.53093654769288,5.022633313741326,0.0,0.0,35.580000000000005,0.0,4.794537184071822,0.0,6.031114512338072,0.0,55.77252928707516,30.38936785217202,0.0,35.23174507315853,28.415799540241636,11.600939890232516,0.0,5.970088917216026,16.755565374001698,3.8022628700069268,3.4941287961644467,0.7792646657428401,16.293358736600815,4.7945325768218385,4.888575841223194,0.0,0.43478260869565216,28,1,4,0,2,2,2,0,2,2,1,5,6,0,1,1,4,5.3799000000000055,114.55770000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fc1cccc(Cc2ncc(C3(N4CCC(Cc5ccccc5)CC4)CCOCC3)[nH]2)c1,13.587832272791632,13.587832272791632,0.03853694255479967,-0.2004140782506143,0.588031194472972,433.57100000000025,401.3150000000002,433.252940864,168,0,0.12299577747224888,-0.38127817953498194,0.38127817953498194,0.12299577747224888,1.0,1.75,2.5,19.142146904530094,9.809837757743603,2.424235804909545,-2.4821019809070703,2.3993053549506045,-2.526191152398701,5.23126926960047,-0.047946578731891336,3.296923460225183,1.295701794630567,1004.5056379454858,21.80490785161797,18.60256072742437,18.60256072742437,15.710276547915335,11.86743828949668,11.86743828949668,9.31436872951962,9.31436872951962,7.297414148708427,7.297414148708427,5.5066174247039745,5.5066174247039745,-2.4999999999999996,40671058.808439314,21.351191802183113,9.552631578947368,4.6419986779640645,189.38095730192316,9.720841474747257,11.641625339045822,0.0,0.0,0.0,0.0,4.899909730850478,9.374393568622029,0.0,0.0,42.46456947923127,74.37116409293381,19.634585551951847,17.42969681884488,9.127278001474869,0.0,0.0,14.867866772744893,5.917906046161393,44.0638549899394,26.303276740850986,89.25660350505586,0.0,0.0,0.0,4.39041504767482,0.0,0.0,41.17114351359589,23.11743145203541,11.735126887207288,48.32852196794643,60.794147187767564,0.0,0.0,0.0,41.150000000000006,0.0,4.39041504767482,0.0,11.35614609342924,6.4208216229260096,56.450682022561324,36.586211423785095,12.13273413692322,12.263210640074686,45.19970211505294,4.736862953800049,19.338022247127007,0.0,10.967818394417977,0.0,3.5352170296126344,1.4442857837491352,17.64372998038123,8.213895144986692,3.77369808639199,0.0,0.4444444444444444,32,1,4,0,2,2,2,1,3,3,1,5,6,0,2,2,5,5.100000000000004,123.96770000000005,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(CN2CCCC2)cc1)C1(C2CCN(c3cccc(F)c3)CC2)CC1,13.555116019540472,13.555116019540472,0.1842578420256995,-0.20610088692272144,0.7084259969986622,421.5600000000002,389.30400000000014,421.252940864,164,0,0.23037341951378254,-0.3714310665009517,0.3714310665009517,0.23037341951378254,1.0,1.7096774193548387,2.3548387096774195,19.14214741610168,9.80333783102945,2.5510827292800404,-2.367278042507837,2.556698854808491,-2.4024808263175164,5.970245173623132,-0.12291467863568134,3.4539234342415726,1.161531068385246,910.5042490792957,21.260937777247957,18.154966970231662,18.154966970231662,15.120960150438293,11.756418306964909,11.756418306964909,9.531634428782187,9.531634428782187,7.507332788237366,7.507332788237366,5.466462120548509,5.466462120548509,-2.3999999999999995,24830670.039574776,20.499770409123418,8.619031141868513,4.471721846445948,183.97678049351057,10.216698334856808,5.817220841045895,0.0,5.907179729351506,0.0,0.0,9.694446914922299,4.39041504767482,0.0,0.0,18.19910120538483,93.42763542954766,31.00904176710485,5.41499046939678,9.184952231746642,17.28195227871863,0.0,4.899909730850478,11.332896515558172,45.069686143468644,36.39572395850711,59.91160888043577,0.0,0.0,10.216698334856808,15.765187597041944,0.0,0.0,36.98611508385228,11.339293589984397,17.150117356604067,44.08838122925306,48.53093654769288,0.0,0.0,0.0,35.580000000000005,0.0,9.184952231746642,0.0,17.13939103979418,5.917906046161393,56.6923282588089,37.560974617835775,12.13273413692322,18.19910120538483,27.249342202630505,0.0,13.555116019540472,0.0,17.904974263730274,3.197477052919423,2.9523871702309594,0.4026484103401442,15.207613354957793,6.540874831767379,5.155575563180221,0.0,0.5,31,1,4,1,2,3,2,0,2,3,1,5,6,1,2,3,5,5.056800000000005,122.58670000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccc2[nH]c(C3=CCN(CCCN4CCCC4)CC3)c(CCl)c2c1,6.323445307429886,6.323445307429886,0.5132836794038094,0.5132836794038094,0.7100034278490788,387.9550000000002,357.71500000000015,387.20774026,146,0,0.11912210147048923,-0.4967429589516624,0.4967429589516624,0.11912210147048923,1.1111111111111112,1.9259259259259258,2.6296296296296298,35.495663740394924,10.004915454661385,2.1903672912666092,-2.2684425645586765,2.33211997330907,-2.3169070589693543,6.181831773321579,0.26204856469230414,3.3488666811533347,1.4200867551154517,807.2359476798932,18.63961743368832,16.268215624283535,17.024144570301992,13.279519543128242,10.169064351667053,10.703586835491903,7.705969939586519,7.973231181498944,6.008666570641692,6.275927812554116,4.432194574536915,4.709792180952278,-1.4899999999999998,3034582.2408604566,18.8539628276909,8.67829702196632,4.179669453187134,166.66663113135158,14.620751205597735,5.749511833283905,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,11.600939890232516,6.076020106833881,75.63451785080844,35.24981723045166,12.989800986247872,4.736862953800049,28.07696935238284,0.0,14.783797982648164,0.0,31.563289936674376,46.37833597675298,35.53250079876417,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,11.600939890232516,61.16213395940114,5.880003444970339,0.0,36.9406659782495,24.27512131221871,0.0,16.476029462150326,0.0,31.5,0.0,0.0,0.0,0.0,5.880003444970339,30.77654698565133,67.65819872350785,7.109797541277533,6.06636706846161,32.992552226405266,16.337802844032566,5.383247425670523,6.323445307429886,8.780629590541693,1.1743451429166063,4.940992928318902,1.389411376921714,6.167496792275139,7.51525593133692,7.230851663869507,1.7054349518302183,0.5454545454545454,27,1,4,0,2,2,1,1,2,3,1,5,7,0,1,1,4,4.490300000000004,113.73270000000005,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(/C=C1/CCN(CC2CC2)C1)Nc1ccc(OCc2ccc(F)cc2)c(Cl)c1,12.959439502461983,12.959439502461983,0.1348896702104947,-0.2823420947811437,0.6452311725612441,414.90800000000013,390.71600000000007,414.151033908,152,0,0.2478640568809484,-0.4873457300621,0.4873457300621,0.2478640568809484,1.2413793103448276,2.0344827586206895,2.7586206896551726,35.49569212894988,10.188987140786276,2.2657997586942527,-2.1239660661899844,2.3142288686463983,-2.2160519573270427,6.3198091082656935,-0.11150555553249142,3.398718569107888,1.294253243477038,909.5938957044702,20.21696770287794,16.165539013458606,16.921467959477063,14.0468465311072,9.945727585237957,10.323692058247184,7.7806699786555855,8.187870105396192,5.231395642584441,5.5267652078014775,3.487376031967189,3.722473134754928,-2.369999999999999,6367485.6443493515,19.92530949206031,8.971490634265962,5.81015206544143,174.85516005785092,10.05365155780638,18.173614638842718,0.0,5.907179729351506,0.0,0.0,9.694446914922299,4.39041504767482,0.0,0.0,23.733674027155736,66.64876227901374,31.39767559925517,5.022633313741326,13.92181518554669,23.195505894267583,0.0,4.899909730850478,5.917906046161393,25.869346833290948,24.951057821744055,70.51699976261864,0.0,5.749511833283905,10.05365155780638,10.077801322358383,5.749511833283905,11.600939890232516,30.44135867793971,11.40141914858474,11.735126887207288,24.825916360475023,54.11369411613442,5.022633313741326,0.0,0.0,41.57000000000001,0.0,9.184952231746642,0.0,18.33128253491032,16.459531421708792,37.53644837852213,30.547481912844503,36.407855449141934,0.0,10.216698334856808,16.337802844032566,18.653694663419884,6.289662798541558,14.764567175692555,3.2804715847924726,2.6445163125505884,0.9651433894119963,11.273872592411346,5.358742072497277,3.3804405217934317,0.0,0.34782608695652173,29,1,4,1,1,2,2,0,2,3,1,6,7,1,1,2,4,5.038700000000005,112.67770000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(c1cn(CCNC2CCCCC2)c2ccccc12)N(c1ccc(F)cc1)C1CCC1,13.8161383940501,13.8161383940501,0.010646170441444669,-0.280715774646904,0.5035017668737181,433.57100000000014,401.31500000000017,433.252940864,168,0,0.26020432748674693,-0.3453737090019549,0.3453737090019549,0.26020432748674693,0.96875,1.71875,2.4375,19.142145699193197,9.900778731196691,2.3188116930240357,-2.372106178077112,2.328687280556285,-2.4408476596428588,6.140767192975226,0.09651234979362061,3.159736839732149,1.4051328339904408,1064.1999175371113,21.91563831562721,18.602560727424365,18.602560727424365,15.70350993820667,12.10916661637154,12.10916661637154,9.27867475969097,9.27867475969097,7.173325823251156,7.173325823251156,5.168288902780631,5.168288902780631,-2.6599999999999993,27821407.040157415,21.19964606718728,9.45236229603321,4.3100183294889,188.9586323017847,14.783797982648164,5.817220841045895,0.0,0.0,5.907179729351506,0.0,4.794537184071822,4.39041504767482,0.0,0.0,37.46156607416286,62.435943456938105,47.960349248498765,5.563451491696996,9.184952231746642,22.497490936116126,0.0,9.883888251797686,0.0,69.99501104761659,11.444666136763054,66.10845245204885,0.0,0.0,10.216698334856808,10.077801322358383,0.0,0.0,29.10271744135136,6.544756405912575,5.817220841045895,61.72456165917691,54.727780119305955,0.0,10.902924932081056,0.0,37.27,0.0,9.184952231746642,0.0,17.76624139954536,6.041840829147961,54.505740379064804,44.23684225155327,12.13273413692322,29.295854507848382,15.950255320259295,0.0,15.733156294172911,0.0,15.700395261537938,4.6995529363144035,2.597543871793304,-0.27006960420545933,15.29065156325767,11.673826255851935,1.7416100879439624,0.0,0.4444444444444444,32,1,4,2,0,2,2,1,3,3,1,5,7,2,0,2,5,5.9020000000000055,127.66220000000006,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCCn1cc(C2CCN(C(=S)Nc3ccc(C4(c5ccccc5)CC4)cc3)C2)cn1,5.733870623299059,5.733870623299059,0.20453177180744242,0.20453177180744242,0.5284668474926247,446.62000000000023,416.3800000000003,446.21403258,166,0,0.1729376792282014,-0.38276719629914135,0.38276719629914135,0.1729376792282014,1.125,1.875,2.59375,32.09204791333105,9.879063912904266,2.4503460644791684,-2.2121688829198756,2.5299479638477784,-2.320796120210489,7.800511804286968,0.18325464881499987,3.255817559179651,1.1834147810690923,1058.9456372455206,21.9680445584345,18.536088066008944,19.35258464693667,15.675801705304686,11.411415019053011,11.819663309516875,8.916789742646538,9.303488073713522,6.889727181453293,7.249988143816419,4.815632047912422,5.099305870277699,-2.6999999999999993,35350664.26576442,21.161771681591503,9.041020793950851,4.29583000621063,194.93754727041326,14.953561288656857,0.0,5.112436884724758,0.0,0.0,0.0,4.681802935145185,0.0,5.098681808301038,0.0,42.46456947923127,60.303426923838934,43.41643671495749,19.348481942038568,4.736862953800049,23.017696602455015,0.0,14.680394474296701,0.0,37.14011779024878,32.12298092162193,83.68134523447164,0.0,0.0,5.316788604006331,5.687386274683562,0.0,12.217873443046695,46.59902367663706,16.696609829109406,0.0,41.870725390030415,66.99099075938064,0.0,0.0,0.0,42.32,0.0,0.0,0.0,5.41499046939678,12.52478801067431,36.85491400007206,29.531997720943007,7.109797541277533,10.878646506758262,76.10952733092542,16.954736396846744,7.102960445582173,5.733870623299059,2.2705915506634753,8.710430576107516,5.3588070051963665,0.4666834312431769,19.70081784662688,7.664164664228163,3.358720969233062,1.716286221153464,0.38461538461538464,32,1,5,1,1,2,2,1,3,4,1,6,7,1,1,2,5,4.795700000000004,132.15269999999998,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fc1ccc(-c2ccc(CN3CCC(Cc4c[nH]c5ccccc45)CC3)nn2)cc1F,13.449137563015078,13.449137563015078,0.5241158426216255,-0.8760333191366276,0.47470011768363696,418.4910000000001,394.2990000000001,418.19690320800004,158,0,0.15899946558461117,-0.3608898955828768,0.3608898955828768,0.15899946558461117,0.9354838709677419,1.7741935483870968,2.5483870967741935,19.159748295988305,9.89753181878915,2.2078351819187416,-2.3116722078469314,2.266368269407371,-2.3370185853708887,5.82557288490971,0.17483956454234642,3.2038963057073313,1.1632293039758328,1177.8339520803465,21.20853153444066,17.191063380723502,17.191063380723502,15.152999680989849,10.70913103175263,10.70913103175263,8.321944195088687,8.321944195088687,6.211400537766447,6.211400537766447,4.442905050585793,4.442905050585793,-3.1199999999999997,22561120.112018548,19.820503047028616,8.552852648469262,4.3453964614039124,179.48383413797507,4.9839785209472085,0.0,11.63444168209179,0.0,0.0,0.0,4.899909730850478,8.78083009534964,10.197363616602075,0.0,18.19910120538483,80.23153762923124,29.207976401303704,11.387855989696922,8.78083009534964,10.902924932081056,0.0,20.08125186839976,5.917906046161393,25.807221274690605,13.08951281182515,83.68596835640483,0.0,11.257379486545457,0.0,8.78083009534964,0.0,0.0,33.17076468022491,12.965578028838586,17.55234772825318,24.099022732397476,60.794147187767564,0.0,22.160304418626517,0.0,44.81,11.63444168209179,8.78083009534964,0.0,0.0,17.17528553270685,43.881752972435415,35.37438673809169,0.0,12.13273413692322,50.54356371385928,0.0,26.572042374912947,0.0,5.7860130275881065,9.847596301273558,4.574641653021882,-1.0438901945730739,15.994124218456713,5.598720580186695,2.8374187057998386,0.0,0.28,31,1,4,0,1,1,2,2,4,3,1,6,5,0,1,1,5,5.357800000000004,117.38770000000004,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
